Date	Open	High	Low	Close*	Adj Close**	Volume
Apr 05, 2020	0.0019	0.0019	0.0018	0.0019	0.0019	152,557,917
Apr 04, 2020	0.0019	0.0019	0.0018	0.0019	0.0019	160,849,685
Apr 03, 2020	0.0019	0.0019	0.0018	0.0019	0.0019	161,121,844
Apr 02, 2020	0.0019	0.0019	0.0019	0.0019	0.0019	165,879,605
Apr 01, 2020	0.0018	0.0019	0.0018	0.0019	0.0019	163,418,627
Mar 31, 2020	0.0019	0.0019	0.0018	0.0018	0.0018	156,195,509
Mar 30, 2020	0.0017	0.0019	0.0017	0.0018	0.0018	163,244,392
Mar 29, 2020	0.0018	0.0018	0.0017	0.0017	0.0017	156,619,234
Mar 28, 2020	0.0018	0.0018	0.0017	0.0018	0.0018	169,979,142
Mar 27, 2020	0.0018	0.0019	0.0018	0.0018	0.0018	166,326,062
Mar 26, 2020	0.0018	0.0019	0.0018	0.0018	0.0018	162,455,889
Mar 25, 2020	0.0019	0.0019	0.0018	0.0018	0.0018	163,367,838
Mar 24, 2020	0.0018	0.0019	0.0018	0.0019	0.0019	177,134,004
Mar 23, 2020	0.0017	0.0018	0.0017	0.0018	0.0018	166,551,896
Mar 22, 2020	0.0018	0.0019	0.0017	0.0017	0.0017	161,287,088
Mar 21, 2020	0.0018	0.0019	0.0017	0.0018	0.0018	166,141,810
Mar 20, 2020	0.0018	0.0019	0.0017	0.0018	0.0018	188,170,527
Mar 19, 2020	0.0016	0.0018	0.0016	0.0018	0.0018	251,888,349
Mar 18, 2020	0.0016	0.0016	0.0016	0.0016	0.0016	102,196,814
Mar 17, 2020	0.0016	0.0017	0.0016	0.0016	0.0016	102,697,603
Mar 16, 2020	0.0017	0.0017	0.0015	0.0016	0.0016	134,329,667
Mar 15, 2020	0.0017	0.0018	0.0017	0.0017	0.0017	119,811,060
Mar 14, 2020	0.0017	0.0018	0.0016	0.0017	0.0017	113,389,100
Mar 13, 2020	0.0015	0.0018	0.0012	0.0017	0.0017	218,676,976
Mar 12, 2020	0.0022	0.0022	0.0015	0.0015	0.0015	167,892,774
Mar 11, 2020	0.0022	0.0022	0.0021	0.0022	0.0022	107,425,625
Mar 10, 2020	0.0022	0.0023	0.0022	0.0022	0.0022	115,431,584
Mar 09, 2020	0.0022	0.0022	0.0021	0.0022	0.0022	137,033,008
Mar 08, 2020	0.0024	0.0024	0.0022	0.0022	0.0022	101,738,284
Mar 07, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	88,138,038
Mar 06, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	100,268,192
Mar 05, 2020	0.0024	0.0025	0.0024	0.0025	0.0025	104,912,777
Mar 04, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	144,601,436
Mar 03, 2020	0.0023	0.0025	0.0023	0.0025	0.0025	174,988,478
Mar 02, 2020	0.0023	0.0024	0.0023	0.0023	0.0023	165,788,612
Mar 01, 2020	0.0022	0.0023	0.0022	0.0023	0.0023	162,437,207
Feb 29, 2020	0.0023	0.0023	0.0022	0.0022	0.0022	146,635,830
Feb 28, 2020	0.0023	0.0024	0.0022	0.0023	0.0023	153,544,452
Feb 27, 2020	0.0023	0.0024	0.0023	0.0023	0.0023	162,813,945
Feb 26, 2020	0.0025	0.0025	0.0022	0.0023	0.0023	201,370,789
Feb 25, 2020	0.0026	0.0026	0.0024	0.0025	0.0025	178,541,403
Feb 24, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	159,143,743
Feb 23, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	180,747,901
Feb 22, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	156,145,894
Feb 21, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	157,652,566
Feb 20, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	187,866,681
Feb 19, 2020	0.0028	0.0029	0.0026	0.0026	0.0026	136,889,051
Feb 18, 2020	0.0027	0.0028	0.0027	0.0028	0.0028	144,188,844
Feb 17, 2020	0.0027	0.0028	0.0025	0.0027	0.0027	149,622,002
Feb 16, 2020	0.0029	0.0030	0.0026	0.0028	0.0028	149,831,932
Feb 15, 2020	0.0031	0.0032	0.0028	0.0029	0.0029	144,726,029
Feb 14, 2020	0.0030	0.0031	0.0030	0.0031	0.0031	140,849,233
Feb 13, 2020	0.0031	0.0032	0.0030	0.0030	0.0030	168,543,941
Feb 12, 2020	0.0030	0.0032	0.0030	0.0031	0.0031	181,406,959
Feb 11, 2020	0.0030	0.0031	0.0029	0.0030	0.0030	169,747,135
Feb 10, 2020	0.0032	0.0033	0.0029	0.0030	0.0030	195,582,002
Feb 09, 2020	0.0032	0.0035	0.0032	0.0032	0.0032	218,861,526
Feb 08, 2020	0.0028	0.0032	0.0027	0.0032	0.0032	203,803,814
Feb 07, 2020	0.0027	0.0028	0.0026	0.0028	0.0028	130,273,878
Feb 06, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	108,711,613
Feb 05, 2020	0.0025	0.0026	0.0025	0.0026	0.0026	105,741,619
Feb 04, 2020	0.0024	0.0025	0.0024	0.0025	0.0025	89,790,001
Feb 03, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	78,856,631
Feb 02, 2020	0.0024	0.0025	0.0024	0.0025	0.0025	91,552,514
Feb 01, 2020	0.0024	0.0024	0.0024	0.0024	0.0024	78,730,830
Jan 31, 2020	0.0024	0.0025	0.0024	0.0024	0.0024	76,519,295
Jan 30, 2020	0.0024	0.0024	0.0024	0.0024	0.0024	83,967,913
Jan 29, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	80,676,218
Jan 28, 2020	0.0024	0.0024	0.0024	0.0024	0.0024	91,528,770
Jan 27, 2020	0.0023	0.0024	0.0023	0.0024	0.0024	89,023,414
Jan 26, 2020	0.0023	0.0023	0.0022	0.0023	0.0023	73,458,474
Jan 25, 2020	0.0023	0.0023	0.0022	0.0023	0.0023	82,421,398
Jan 24, 2020	0.0023	0.0023	0.0022	0.0023	0.0023	86,865,882
Jan 23, 2020	0.0023	0.0024	0.0022	0.0023	0.0023	91,866,620
Jan 22, 2020	0.0024	0.0024	0.0023	0.0023	0.0023	82,852,580
Jan 21, 2020	0.0024	0.0024	0.0023	0.0024	0.0024	84,321,564
Jan 20, 2020	0.0024	0.0024	0.0024	0.0024	0.0024	92,022,276
Jan 19, 2020	0.0025	0.0026	0.0024	0.0024	0.0024	108,085,146
Jan 18, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	108,133,942
Jan 17, 2020	0.0023	0.0025	0.0023	0.0025	0.0025	117,752,841
Jan 16, 2020	0.0024	0.0024	0.0023	0.0023	0.0023	98,124,199
Jan 15, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	128,940,321
Jan 14, 2020	0.0024	0.0025	0.0023	0.0025	0.0025	128,635,382
Jan 13, 2020	0.0024	0.0024	0.0023	0.0024	0.0024	83,849,845
Jan 12, 2020	0.0023	0.0024	0.0023	0.0024	0.0024	79,426,214
Jan 11, 2020	0.0024	0.0024	0.0023	0.0023	0.0023	94,203,408
Jan 10, 2020	0.0023	0.0024	0.0022	0.0024	0.0024	87,683,356
Jan 09, 2020	0.0023	0.0023	0.0021	0.0023	0.0023	70,690,570
Jan 08, 2020	0.0024	0.0025	0.0023	0.0023	0.0023	77,251,525
Jan 07, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	52,767,343
Jan 06, 2020	0.0024	0.0026	0.0024	0.0025	0.0025	54,562,408
Jan 05, 2020	0.0022	0.0025	0.0021	0.0024	0.0024	52,631,739
Jan 04, 2020	0.0021	0.0025	0.0020	0.0022	0.0022	94,227,581
Jan 03, 2020	0.0020	0.0022	0.0020	0.0021	0.0021	62,619,987
Jan 02, 2020	0.0020	0.0021	0.0020	0.0020	0.0020	65,071,106
Jan 01, 2020	0.0020	0.0021	0.0020	0.0020	0.0020	51,180,941
Dec 31, 2019	0.0021	0.0021	0.0020	0.0020	0.0020	69,469,784
Dec 30, 2019	0.0021	0.0021	0.0020	0.0021	0.0021	73,171,188
Dec 29, 2019	0.0021	0.0021	0.0021	0.0021	0.0021	67,109,831
Dec 28, 2019	0.0021	0.0021	0.0021	0.0021	0.0021	64,539,192
Dec 27, 2019	0.0021	0.0021	0.0020	0.0021	0.0021	75,486,740
Dec 26, 2019	0.0021	0.0021	0.0020	0.0021	0.0021	71,906,467
Dec 25, 2019	0.0021	0.0021	0.0020	0.0021	0.0021	79,207,263
Dec 24, 2019	0.0021	0.0021	0.0021	0.0021	0.0021	71,860,410
Dec 23, 2019	0.0021	0.0021	0.0021	0.0021	0.0021	77,708,508
Dec 22, 2019	0.0021	0.0021	0.0021	0.0021	0.0021	70,976,748
Dec 21, 2019	0.0021	0.0021	0.0020	0.0021	0.0021	66,682,998
Dec 20, 2019	0.0021	0.0021	0.0020	0.0021	0.0021	67,083,801
Dec 19, 2019	0.0022	0.0022	0.0020	0.0021	0.0021	79,064,573
Dec 18, 2019	0.0020	0.0022	0.0020	0.0022	0.0022	98,147,108
Dec 17, 2019	0.0021	0.0022	0.0020	0.0020	0.0020	85,349,927
Dec 16, 2019	0.0022	0.0022	0.0021	0.0021	0.0021	68,370,094
Dec 15, 2019	0.0022	0.0022	0.0021	0.0022	0.0022	66,491,990
Dec 14, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	71,849,717
Dec 13, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	65,851,726
Dec 12, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	66,238,690
Dec 11, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	64,108,061
Dec 10, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	69,802,463
Dec 09, 2019	0.0022	0.0023	0.0022	0.0022	0.0022	62,696,753
Dec 08, 2019	0.0022	0.0023	0.0022	0.0022	0.0022	55,442,239
Dec 07, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	62,933,099
Dec 06, 2019	0.0022	0.0023	0.0022	0.0022	0.0022	66,932,958
Dec 05, 2019	0.0022	0.0023	0.0022	0.0022	0.0022	66,757,792
Dec 04, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	73,151,442
Dec 03, 2019	0.0022	0.0023	0.0022	0.0022	0.0022	62,508,731
Dec 02, 2019	0.0023	0.0023	0.0022	0.0022	0.0022	66,782,509
Dec 01, 2019	0.0023	0.0024	0.0023	0.0023	0.0023	77,007,808
Nov 30, 2019	0.0025	0.0025	0.0023	0.0023	0.0023	89,565,610
Nov 29, 2019	0.0023	0.0025	0.0023	0.0025	0.0025	97,859,845
Nov 28, 2019	0.0023	0.0024	0.0023	0.0023	0.0023	97,959,428
Nov 27, 2019	0.0023	0.0024	0.0022	0.0023	0.0023	100,345,293
Nov 26, 2019	0.0023	0.0023	0.0023	0.0023	0.0023	100,273,989
Nov 25, 2019	0.0024	0.0024	0.0021	0.0023	0.0023	129,591,062
Nov 24, 2019	0.0025	0.0025	0.0023	0.0024	0.0024	101,469,802
Nov 23, 2019	0.0024	0.0025	0.0023	0.0025	0.0025	112,247,813
Nov 22, 2019	0.0024	0.0025	0.0022	0.0024	0.0024	109,619,351
Nov 21, 2019	0.0026	0.0026	0.0024	0.0024	0.0024	95,999,425
Nov 20, 2019	0.0025	0.0027	0.0025	0.0026	0.0026	77,286,260
Nov 19, 2019	0.0026	0.0026	0.0025	0.0025	0.0025	85,557,575
Nov 18, 2019	0.0026	0.0027	0.0025	0.0026	0.0026	72,521,449
Nov 17, 2019	0.0027	0.0027	0.0026	0.0026	0.0026	74,498,787
Nov 16, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	71,531,457
Nov 15, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	78,888,251
Nov 14, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	77,359,949
Nov 13, 2019	0.0027	0.0027	0.0027	0.0027	0.0027	80,974,477
Nov 12, 2019	0.0027	0.0027	0.0027	0.0027	0.0027	72,506,822
Nov 11, 2019	0.0028	0.0028	0.0027	0.0027	0.0027	84,608,148
Nov 10, 2019	0.0027	0.0028	0.0027	0.0028	0.0028	96,734,958
Nov 09, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	93,120,071
Nov 08, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	88,039,087
Nov 07, 2019	0.0026	0.0027	0.0026	0.0027	0.0027	97,141,368
Nov 06, 2019	0.0026	0.0026	0.0026	0.0026	0.0026	88,212,203
Nov 05, 2019	0.0026	0.0027	0.0026	0.0026	0.0026	78,458,701
Nov 04, 2019	0.0026	0.0026	0.0026	0.0026	0.0026	64,040,500
Nov 03, 2019	0.0026	0.0027	0.0026	0.0026	0.0026	57,894,711
Nov 02, 2019	0.0026	0.0027	0.0026	0.0026	0.0026	63,232,423
Nov 01, 2019	0.0026	0.0026	0.0026	0.0026	0.0026	78,282,711
Oct 31, 2019	0.0026	0.0027	0.0026	0.0026	0.0026	72,101,941
Oct 30, 2019	0.0027	0.0027	0.0026	0.0026	0.0026	88,132,224
Oct 29, 2019	0.0026	0.0027	0.0026	0.0027	0.0027	84,394,749
Oct 28, 2019	0.0027	0.0027	0.0026	0.0026	0.0026	92,231,650
Oct 27, 2019	0.0026	0.0027	0.0026	0.0027	0.0027	99,551,355
Oct 26, 2019	0.0027	0.0029	0.0026	0.0026	0.0026	118,574,429
Oct 25, 2019	0.0025	0.0027	0.0025	0.0027	0.0027	98,533,278
Oct 24, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	81,190,106
Oct 23, 2019	0.0026	0.0026	0.0024	0.0025	0.0025	79,141,247
Oct 22, 2019	0.0028	0.0028	0.0026	0.0026	0.0026	75,521,552
Oct 21, 2019	0.0027	0.0028	0.0026	0.0028	0.0028	82,888,435
Oct 20, 2019	0.0027	0.0028	0.0027	0.0027	0.0027	73,744,711
Oct 19, 2019	0.0027	0.0028	0.0027	0.0027	0.0027	69,804,524
Oct 18, 2019	0.0028	0.0029	0.0027	0.0027	0.0027	60,909,632
Oct 17, 2019	0.0026	0.0029	0.0026	0.0028	0.0028	69,269,499
Oct 16, 2019	0.0025	0.0026	0.0025	0.0026	0.0026	50,405,533
Oct 15, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	50,979,958
Oct 14, 2019	0.0024	0.0026	0.0024	0.0025	0.0025	62,460,324
Oct 13, 2019	0.0023	0.0026	0.0023	0.0024	0.0024	63,249,479
Oct 12, 2019	0.0023	0.0024	0.0023	0.0023	0.0023	45,487,599
Oct 11, 2019	0.0023	0.0024	0.0023	0.0023	0.0023	40,769,657
Oct 10, 2019	0.0024	0.0024	0.0023	0.0023	0.0023	49,414,269
Oct 09, 2019	0.0023	0.0024	0.0023	0.0024	0.0024	39,868,870
Oct 08, 2019	0.0024	0.0024	0.0023	0.0023	0.0023	49,622,639
Oct 07, 2019	0.0023	0.0024	0.0023	0.0024	0.0024	48,117,979
Oct 06, 2019	0.0023	0.0024	0.0023	0.0023	0.0023	40,093,923
Oct 05, 2019	0.0024	0.0024	0.0023	0.0023	0.0023	39,360,096
Oct 04, 2019	0.0023	0.0024	0.0023	0.0024	0.0024	42,842,902
Oct 03, 2019	0.0023	0.0024	0.0023	0.0023	0.0023	36,788,343
Oct 02, 2019	0.0024	0.0024	0.0023	0.0024	0.0024	42,121,830
Oct 01, 2019	0.0024	0.0025	0.0024	0.0024	0.0024	40,563,787
Sep 30, 2019	0.0022	0.0024	0.0022	0.0024	0.0024	56,920,760
Sep 29, 2019	0.0022	0.0023	0.0022	0.0022	0.0022	41,861,529
Sep 28, 2019	0.0022	0.0022	0.0022	0.0022	0.0022	36,239,557
Sep 27, 2019	0.0022	0.0022	0.0021	0.0022	0.0022	47,659,680
Sep 26, 2019	0.0022	0.0022	0.0021	0.0022	0.0022	46,965,570
Sep 25, 2019	0.0022	0.0022	0.0021	0.0022	0.0022	58,992,977
Sep 24, 2019	0.0025	0.0025	0.0021	0.0022	0.0022	56,048,353
Sep 23, 2019	0.0026	0.0026	0.0025	0.0025	0.0025	35,603,401
Sep 22, 2019	0.0026	0.0026	0.0025	0.0026	0.0026	37,997,883
Sep 21, 2019	0.0027	0.0027	0.0026	0.0026	0.0026	47,801,585
Sep 20, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	45,337,415
Sep 19, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	46,463,665
Sep 18, 2019	0.0026	0.0030	0.0026	0.0027	0.0027	45,526,971
Sep 17, 2019	0.0025	0.0026	0.0024	0.0026	0.0026	38,934,662
Sep 16, 2019	0.0025	0.0025	0.0024	0.0025	0.0025	31,115,287
Sep 15, 2019	0.0024	0.0025	0.0024	0.0025	0.0025	35,862,685
Sep 14, 2019	0.0024	0.0025	0.0024	0.0024	0.0024	36,253,839
Sep 13, 2019	0.0024	0.0024	0.0024	0.0024	0.0024	34,172,204
Sep 12, 2019	0.0024	0.0024	0.0024	0.0024	0.0024	38,515,673
Sep 11, 2019	0.0024	0.0025	0.0024	0.0024	0.0024	30,308,813
Sep 10, 2019	0.0025	0.0025	0.0024	0.0024	0.0024	29,851,956
Sep 09, 2019	0.0025	0.0025	0.0024	0.0025	0.0025	34,582,212
Sep 08, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	31,506,514
Sep 07, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	34,744,018
Sep 06, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	29,577,776
Sep 05, 2019	0.0027	0.0027	0.0025	0.0025	0.0025	32,285,101
Sep 04, 2019	0.0026	0.0027	0.0025	0.0027	0.0027	27,623,103
Sep 03, 2019	0.0026	0.0027	0.0026	0.0026	0.0026	40,548,611
Sep 02, 2019	0.0025	0.0026	0.0025	0.0026	0.0026	25,999,238
Sep 01, 2019	0.0025	0.0025	0.0024	0.0025	0.0025	22,742,519
Aug 31, 2019	0.0025	0.0025	0.0025	0.0025	0.0025	23,927,276
Aug 30, 2019	0.0025	0.0025	0.0024	0.0025	0.0025	23,809,187
Aug 29, 2019	0.0025	0.0025	0.0024	0.0024	0.0024	28,641,509
Aug 28, 2019	0.0026	0.0026	0.0025	0.0025	0.0025	23,602,879
Aug 27, 2019	0.0027	0.0028	0.0026	0.0026	0.0026	21,250,034
Aug 26, 2019	0.0027	0.0028	0.0026	0.0027	0.0027	22,974,749
Aug 25, 2019	0.0027	0.0029	0.0026	0.0027	0.0027	22,727,727
Aug 24, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	22,299,027
Aug 23, 2019	0.0027	0.0029	0.0027	0.0027	0.0027	21,615,807
Aug 22, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	21,813,054
Aug 21, 2019	0.0028	0.0028	0.0026	0.0027	0.0027	21,056,918
Aug 20, 2019	0.0028	0.0028	0.0027	0.0028	0.0028	19,682,454
Aug 19, 2019	0.0027	0.0028	0.0027	0.0028	0.0028	20,301,071
Aug 18, 2019	0.0026	0.0027	0.0026	0.0027	0.0027	20,832,601
Aug 17, 2019	0.0027	0.0027	0.0026	0.0026	0.0026	18,747,565
Aug 16, 2019	0.0026	0.0027	0.0026	0.0027	0.0027	19,795,788
Aug 15, 2019	0.0027	0.0028	0.0026	0.0026	0.0026	32,124,644
Aug 14, 2019	0.0028	0.0028	0.0027	0.0027	0.0027	34,384,339
Aug 13, 2019	0.0029	0.0029	0.0028	0.0028	0.0028	27,308,534
Aug 12, 2019	0.0029	0.0029	0.0029	0.0029	0.0029	21,554,919
Aug 11, 2019	0.0028	0.0029	0.0028	0.0029	0.0029	16,229,246
Aug 10, 2019	0.0029	0.0029	0.0028	0.0028	0.0028	17,920,882
Aug 09, 2019	0.0029	0.0029	0.0029	0.0029	0.0029	21,528,297
Aug 08, 2019	0.0030	0.0030	0.0029	0.0029	0.0029	16,993,741
Aug 07, 2019	0.0030	0.0031	0.0029	0.0030	0.0030	26,551,304
Aug 06, 2019	0.0031	0.0033	0.0029	0.0030	0.0030	19,786,132
Aug 05, 2019	0.0029	0.0032	0.0029	0.0031	0.0031	31,037,239
Aug 04, 2019	0.0029	0.0030	0.0029	0.0029	0.0029	19,238,655
Aug 03, 2019	0.0029	0.0030	0.0029	0.0029	0.0029	15,813,943
Aug 02, 2019	0.0030	0.0030	0.0029	0.0029	0.0029	18,550,953
Aug 01, 2019	0.0029	0.0030	0.0029	0.0030	0.0030	20,206,543
Jul 31, 2019	0.0028	0.0029	0.0028	0.0029	0.0029	21,310,976
Jul 30, 2019	0.0028	0.0029	0.0028	0.0028	0.0028	16,899,415
Jul 29, 2019	0.0029	0.0029	0.0028	0.0028	0.0028	19,054,200
Jul 28, 2019	0.0028	0.0029	0.0028	0.0029	0.0029	19,878,103
Jul 27, 2019	0.0029	0.0030	0.0028	0.0028	0.0028	20,901,184
Jul 26, 2019	0.0029	0.0029	0.0029	0.0029	0.0029	19,438,979
Jul 25, 2019	0.0029	0.0030	0.0029	0.0029	0.0029	20,653,974
Jul 24, 2019	0.0029	0.0029	0.0028	0.0029	0.0029	23,840,681
Jul 23, 2019	0.0030	0.0030	0.0029	0.0029	0.0029	21,006,915
Jul 22, 2019	0.0031	0.0031	0.0030	0.0030	0.0030	19,174,676
Jul 21, 2019	0.0031	0.0032	0.0030	0.0031	0.0031	18,349,874
Jul 20, 2019	0.0031	0.0032	0.0030	0.0031	0.0031	23,424,227
Jul 19, 2019	0.0031	0.0031	0.0030	0.0031	0.0031	20,956,540
Jul 18, 2019	0.0030	0.0031	0.0029	0.0031	0.0031	40,218,355
Jul 17, 2019	0.0028	0.0032	0.0028	0.0030	0.0030	41,838,001
Jul 16, 2019	0.0031	0.0031	0.0028	0.0028	0.0028	40,980,833
Jul 15, 2019	0.0030	0.0031	0.0029	0.0031	0.0031	43,028,086
Jul 14, 2019	0.0032	0.0033	0.0030	0.0030	0.0030	36,339,861
Jul 13, 2019	0.0033	0.0034	0.0032	0.0032	0.0032	27,243,201
Jul 12, 2019	0.0032	0.0034	0.0032	0.0033	0.0033	35,428,239
Jul 11, 2019	0.0034	0.0034	0.0032	0.0032	0.0032	43,609,123
Jul 10, 2019	0.0036	0.0036	0.0034	0.0034	0.0034	49,078,576
Jul 09, 2019	0.0036	0.0036	0.0035	0.0035	0.0035	42,613,826
Jul 08, 2019	0.0036	0.0036	0.0035	0.0036	0.0036	41,682,711
Jul 07, 2019	0.0036	0.0037	0.0035	0.0036	0.0036	44,379,648
Jul 06, 2019	0.0039	0.0040	0.0035	0.0035	0.0035	65,031,784
Jul 05, 2019	0.0032	0.0045	0.0031	0.0039	0.0039	187,924,151
Jul 04, 2019	0.0033	0.0034	0.0031	0.0032	0.0032	36,433,330
Jul 03, 2019	0.0032	0.0033	0.0032	0.0033	0.0033	37,586,127
Jul 02, 2019	0.0032	0.0034	0.0031	0.0032	0.0032	41,581,109
Jul 01, 2019	0.0033	0.0033	0.0031	0.0032	0.0032	42,771,993
Jun 30, 2019	0.0034	0.0034	0.0032	0.0033	0.0033	43,549,173
Jun 29, 2019	0.0035	0.0035	0.0033	0.0034	0.0034	46,594,480
Jun 28, 2019	0.0033	0.0035	0.0033	0.0035	0.0035	65,310,777
Jun 27, 2019	0.0034	0.0035	0.0030	0.0033	0.0033	76,165,576
Jun 26, 2019	0.0034	0.0034	0.0033	0.0034	0.0034	64,528,905
Jun 25, 2019	0.0034	0.0034	0.0033	0.0034	0.0034	41,001,825
Jun 24, 2019	0.0033	0.0034	0.0032	0.0034	0.0034	42,747,864
Jun 23, 2019	0.0033	0.0035	0.0032	0.0033	0.0033	44,229,339
Jun 22, 2019	0.0032	0.0034	0.0032	0.0033	0.0033	57,373,527
Jun 21, 2019	0.0032	0.0033	0.0031	0.0032	0.0032	42,423,840
Jun 20, 2019	0.0031	0.0032	0.0031	0.0032	0.0032	36,102,125
Jun 19, 2019	0.0031	0.0032	0.0031	0.0031	0.0031	35,562,598
Jun 18, 2019	0.0032	0.0032	0.0031	0.0031	0.0031	54,908,990
Jun 17, 2019	0.0032	0.0032	0.0031	0.0032	0.0032	60,386,666
Jun 16, 2019	0.0031	0.0033	0.0031	0.0032	0.0032	68,789,112
Jun 15, 2019	0.0031	0.0032	0.0031	0.0032	0.0032	63,436,422
Jun 14, 2019	0.0031	0.0031	0.0030	0.0031	0.0031	59,252,853
Jun 13, 2019	0.0031	0.0032	0.0030	0.0031	0.0031	66,973,694
Jun 12, 2019	0.0031	0.0031	0.0030	0.0031	0.0031	69,543,165
Jun 11, 2019	0.0031	0.0031	0.0030	0.0031	0.0031	65,070,888
Jun 10, 2019	0.0030	0.0031	0.0030	0.0031	0.0031	69,822,842
Jun 09, 2019	0.0031	0.0032	0.0030	0.0030	0.0030	69,438,949
Jun 08, 2019	0.0031	0.0032	0.0030	0.0031	0.0031	69,699,426
Jun 07, 2019	0.0031	0.0032	0.0031	0.0031	0.0031	71,288,069
Jun 06, 2019	0.0031	0.0031	0.0030	0.0031	0.0031	71,608,122
Jun 05, 2019	0.0030	0.0031	0.0030	0.0031	0.0031	72,561,328
Jun 04, 2019	0.0032	0.0032	0.0030	0.0030	0.0030	77,725,735
Jun 03, 2019	0.0034	0.0034	0.0032	0.0032	0.0032	76,817,042
Jun 02, 2019	0.0034	0.0034	0.0033	0.0034	0.0034	74,315,768
Jun 01, 2019	0.0034	0.0035	0.0034	0.0034	0.0034	85,093,279
May 31, 2019	0.0033	0.0034	0.0032	0.0034	0.0034	85,204,090
May 30, 2019	0.0031	0.0036	0.0031	0.0033	0.0033	97,252,491
May 29, 2019	0.0031	0.0032	0.0031	0.0031	0.0031	74,244,761
May 28, 2019	0.0031	0.0032	0.0031	0.0031	0.0031	67,850,692
May 27, 2019	0.0031	0.0032	0.0031	0.0031	0.0031	76,858,481
May 26, 2019	0.0030	0.0031	0.0029	0.0031	0.0031	68,909,915
May 25, 2019	0.0030	0.0030	0.0030	0.0030	0.0030	58,214,408
May 24, 2019	0.0030	0.0030	0.0029	0.0030	0.0030	61,767,496
May 23, 2019	0.0029	0.0030	0.0028	0.0030	0.0030	55,428,477
May 22, 2019	0.0031	0.0031	0.0029	0.0029	0.0029	60,016,531
May 21, 2019	0.0030	0.0031	0.0030	0.0031	0.0031	54,845,690
May 20, 2019	0.0032	0.0032	0.0029	0.0030	0.0030	56,440,462
May 19, 2019	0.0030	0.0032	0.0030	0.0032	0.0032	63,883,932
May 18, 2019	0.0030	0.0031	0.0029	0.0030	0.0030	54,849,675
May 17, 2019	0.0032	0.0032	0.0028	0.0030	0.0030	66,495,398
May 16, 2019	0.0033	0.0035	0.0031	0.0032	0.0032	68,128,482
May 15, 2019	0.0031	0.0033	0.0031	0.0033	0.0033	57,673,253
May 14, 2019	0.0028	0.0032	0.0027	0.0031	0.0031	58,434,919
May 13, 2019	0.0027	0.0028	0.0026	0.0028	0.0028	47,011,255
May 12, 2019	0.0028	0.0028	0.0026	0.0027	0.0027	44,577,097
May 11, 2019	0.0025	0.0028	0.0025	0.0028	0.0028	48,521,874
May 10, 2019	0.0025	0.0026	0.0024	0.0025	0.0025	32,480,632
May 09, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	30,720,237
May 08, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	32,200,703
May 07, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	38,143,864
May 06, 2019	0.0026	0.0027	0.0025	0.0025	0.0025	37,020,799
May 05, 2019	0.0027	0.0027	0.0026	0.0027	0.0027	33,161,934
May 04, 2019	0.0027	0.0028	0.0026	0.0027	0.0027	39,814,872
May 03, 2019	0.0026	0.0028	0.0026	0.0027	0.0027	40,969,776
May 02, 2019	0.0025	0.0027	0.0025	0.0026	0.0026	34,506,272
May 01, 2019	0.0025	0.0026	0.0025	0.0025	0.0025	30,316,781
Apr 30, 2019	0.0025	0.0025	0.0024	0.0025	0.0025	34,753,261
